2025/08/15 10:52:15 [warn] 2092#2092: could not build optimal types_hash, you should increase either types_hash_max_size: 1024 or types_hash_bucket_size: 64; ignoring types_hash_bucket_size
2025/08/15 10:52:16 [warn] 2131#2131: could not build optimal types_hash, you should increase either types_hash_max_size: 1024 or types_hash_bucket_size: 64; ignoring types_hash_bucket_size
2025/08/15 10:52:16 [warn] 2132#2132: could not build optimal types_hash, you should increase either types_hash_max_size: 1024 or types_hash_bucket_size: 64; ignoring types_hash_bucket_size
2025/08/15 12:57:28 [error] 7438#7438: *59 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.20.8, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:28 [error] 7438#7438: *61 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.55.156, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:42 [error] 7438#7438: *63 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.85.125, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:43 [error] 7438#7438: *65 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.74.164, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:43 [error] 7438#7438: *67 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.35.56, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:43 [error] 7437#7437: *69 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.7.232, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:43 [error] 7437#7437: *71 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.20.8, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:43 [error] 7437#7437: *73 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.55.156, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:57 [error] 7437#7437: *75 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.85.125, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:58 [error] 7437#7437: *77 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.35.56, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:58 [error] 7437#7437: *79 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.74.164, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:58 [error] 7437#7437: *81 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.7.232, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:58 [error] 7437#7437: *83 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.20.8, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:57:58 [error] 7437#7437: *85 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.55.156, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:58:12 [error] 7437#7437: *87 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.85.125, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
2025/08/15 12:58:13 [error] 7437#7437: *89 connect() failed (111: Connection refused) while connecting to upstream, client: 172.31.35.56, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8080/", host: "172.31.13.108"
